remap_userid	remap_locationid	rate	latitude	longtitude
428	7	98	39.993596000000004	-105.089706
428	1115	43	40.167207	-105.101928
428	1403	4	39.704709	-105.081373
428	1061	22	39.920541	-105.08665
428	524	2	41.850033	-87.650052
428	830	2	39.861655999999996	-104.673177
428	140	68	39.977763	-105.13193000000001
428	597	3	40.760779	-111.891047
428	1467	11	37.774929	-122.41941499999999
428	72	8	37.804372	-122.270803
428	1427	4	37.973535	-122.53108700000001
428	907	1	38.356577	-121.98774399999999
428	1058	2	41.587464000000004	-109.202904
428	1340	3	41.311367	-105.591101
428	1014	1	44.979965	-93.263836
428	1350	5	39.263876	-103.692174
428	495	1	39.551707	-104.886303
428	1345	2	39.61721	-104.950814
428	196	1	40.58526	-105.084423
428	295	5	40.021358	-105.262666
428	1114	2	40.019603000000004	-105.273155
428	177	1	40.017525	-105.25613999999999
428	554	10	40.016987	-105.263281
428	846	2	39.725371	-104.972601
428	145	2	40.051117	-105.207793
428	1326	1	40.018076	-105.27752
428	714	3	40.018221999999994	-105.25606
428	1225	2	40.024072	-105.25606299999998
428	35	2	39.633321	-105.31721499999999
428	1211	2	39.653599	-105.1911
428	989	3	39.613321	-105.01665
428	567	1	40.018865000000005	-105.278907
428	1430	2	40.017492	-105.278085
430	556	17	37.130501	-121.65438999999999
430	1110	13	37.368987	-121.929934
430	651	1	45.58961	-122.59212099999999
430	176	1	35.671944	51.424444
430	645	1	33.944066	-118.408294
430	1301	6	28.429376	-81.306963
430	1436	2	28.412803999999998	-81.310106
430	174	6	32.896211	-97.048286
430	748	2	30.264941999999998	-97.738978
430	114	1	34.180839	-118.308966
430	806	2	47.606209	-122.332071
430	505	2	37.615223	-122.389979
430	226	2	30.202633000000002	-97.668146
430	784	1	40.641819	-73.78359499999999
430	1448	2	37.339386	-121.89495500000001
430	374	8	28.538334999999996	-81.379237
430	316	2	37.005782	-121.568275
430	500	1	34.052234000000006	-118.24368500000001
430	733	5	47.448464	-122.292166
430	793	1	37.485215000000004	-122.236355
431	1269	1	39.838051	-104.709423
431	162	4	39.7435	-104.980177
431	432	1	39.743505	-105.01723700000001
431	964	3	39.878664	-104.682105
431	603	1	33.401714	-111.749582
431	1333	1	33.422269	-111.82263999999999
431	186	1	33.434277	-112.011583
431	524	5	41.850033	-87.650052
431	759	10	39.739154	-104.984703
431	950	1	44.881234	-93.20311099999999
431	894	1	40.015413	-105.277423
431	226	2	30.202633000000002	-97.668146
431	1349	1	30.265603999999996	-97.740872
431	1098	2	30.265056	-97.749454
431	151	1	30.267349	-97.73941500000001
431	887	1	39.737604	-104.98948899999999
431	258	1	40.777774	-73.873189
431	250	2	27.976891	-82.533377
431	236	2	39.748625	-105.00761399999999
431	833	1	42.207342	-83.356581
431	337	1	42.277563	-83.740883
431	1082	1	42.212444	-83.353388
431	838	2	43.700114	-79.416304
431	1118	7	44.840798	-93.29828
431	434	1	39.729432	-104.831919
432	1197	1	39.802764	-105.087484
432	1206	1	39.657303999999996	-104.98771299999999
432	759	11	39.739154	-104.984703
432	1441	5	38.833882	-104.821363
432	461	2	39.740071	-104.97725700000001
432	499	1	39.716361	-104.987541
432	1010	2	39.676460999999996	-105.19354399999999
432	274	7	39.647765	-104.98776000000001
432	670	1	39.740164	-104.94843700000001
432	1395	4	39.716446999999995	-104.987583
432	562	1	39.764486	-104.97975100000001
432	454	2	39.74334	-104.96299499999999
432	868	2	39.737604	-104.98948899999999
432	1364	2	39.753362	-104.99256100000001
432	1438	13	39.665467	-105.205564
432	729	7	39.65764	-104.988023
432	594	1	39.75557	-104.98901000000001
432	304	5	39.601281	-104.894729
432	1001	1	39.740184	-104.948384
432	358	1	39.717915999999995	-104.987283
432	1476	4	39.74044	-104.97176499999999
432	1279	1	39.75213	-105.004088
432	1453	4	39.755381	-104.996633
432	1428	3	39.716361	-104.98756499999999
432	24	1	39.750135	-104.987031
432	162	1	39.7435	-104.980177
432	354	1	39.748508	-105.00007
432	1403	1	39.704709	-105.081373
433	1365	205	32.783056	-96.806667
433	121	3	32.298757	-90.18481
433	1254	14	32.352646	-90.877882
433	415	6	29.763284000000002	-95.363271
433	731	20	32.948178999999996	-96.729721
433	289	7	32.953734999999995	-96.890282
433	1503	2	29.703002	-98.124453
433	465	18	30.267153000000004	-97.743061
433	17	13	32.96179	-96.82916800000001
433	217	8	33.019843	-96.698886
433	687	9	29.424121999999997	-98.493628
433	1081	2	31.327119	-89.290339
433	406	3	32.912624	-96.63888299999999
433	809	2	33.150674	-96.823612
433	552	1	31.549333	-97.14667
433	706	1	28.750541	-82.500098
433	955	1	30.694357	-88.043054
433	1483	2	32.814018	-96.948894
433	517	1	32.745964	-96.997785
433	355	2	32.735687	-97.10806600000001
434	1237	14	34.391664	-118.54258600000001
434	988	1	37.424106	-122.166076
434	645	8	33.944066	-118.408294
434	1390	2	42.212444	-83.353388
434	941	1	37.778296000000005	-122.38984099999999
434	793	5	37.485215000000004	-122.236355
434	405	1	37.444813	-122.161396
434	505	1	37.615223	-122.389979
434	218	2	38.953381	-77.447712
434	342	1	30.266337	-97.744646
434	1090	1	37.584103000000006	-122.366083
434	1366	2	40.014986	-105.270546
434	830	1	39.861655999999996	-104.673177
434	579	2	37.366695	-121.92590600000001
434	412	1	37.441883000000004	-122.143019
434	1039	1	33.835293	-117.91450400000001
434	307	1	36.174971	-115.13722299999999
434	759	1	39.739154	-104.984703
434	500	5	34.052234000000006	-118.24368500000001
434	11	1	33.448377	-112.074037
434	1467	8	37.774929	-122.41941499999999
434	786	1	48.85341	2.3488
434	877	1	61.218056000000004	-149.90027800000001
434	1435	1	34.098001000000004	-118.326645
434	547	7	40.016985	-105.280634
435	571	1	39.758974	-105.010853
435	608	1	39.712495000000004	-104.99902800000001
435	908	2	39.746179999999995	-104.995574
435	581	2	39.753516999999995	-104.998419
435	970	3	40.019135999999996	-105.27748700000001
435	1066	1	39.740986	-104.977627
435	24	1	39.750135	-104.987031
435	609	2	39.756432000000004	-104.994352
435	663	1	40.018861	-105.278927
435	125	1	40.019134	-105.27542700000001
435	541	1	40.020052	-105.277798
435	646	1	39.755072999999996	-104.990501
435	377	3	39.746233000000004	-104.99071599999999
436	1366	150	40.014986	-105.270546
436	1002	1	39.952335	-75.16378900000001
436	747	1	42.387597	-71.099497
436	343	3	42.375097	-71.10560799999999
436	759	7	39.739154	-104.984703
436	964	4	39.878664	-104.682105
436	196	1	40.58526	-105.084423
436	1421	3	41.778088000000004	-87.761721
436	524	14	41.850033	-87.650052
436	1283	1	40.019325	-105.2745
436	1326	1	40.018076	-105.27752
436	360	1	40.017351	-105.277349
436	256	1	40.019134	-105.27542700000001
436	23	3	41.995308	-87.884509
436	644	2	42.352042	-71.011994
436	702	1	40.77725	-73.87261099999999
436	974	1	47.500274	-100.00068
436	140	8	39.977763	-105.13193000000001
436	876	1	42.886447	-78.87836899999999
436	1061	14	39.920541	-105.08665
443	820	3	35.686671000000004	139.69368400000002
443	912	1	35.672303	139.765717
443	810	122	40.714269	-74.005973
443	46	142	40.743990999999994	-74.032363
443	800	1	51.508415	-0.125533
443	1258	2	43.000347	-75.499898
443	762	10	40.728158	-74.077642
443	1501	13	40.167056	-74.499875
443	1041	21	36.033333	138.133333
443	723	1	35.738611	139.572222
443	1005	2	35.633333	139.65
443	36	1	40.652326	-73.82735699999999
443	786	13	48.85341	2.3488
443	259	4	40.735657	-74.17236700000001
443	330	5	40.675431	-73.971248
443	560	2	40.787879	-74.014306
443	578	2	40.757584	-73.985642
443	524	11	41.850033	-87.650052
443	477	1	40.682047	-74.208201
444	608	2	39.712495000000004	-104.99902800000001
444	641	1	34.500304	-111.500976
444	56	1	35.198067	-111.651273
444	759	21	39.739154	-104.984703
444	339	1	39.756038000000004	-105.009394
444	109	3	36.08289	-115.167427
444	359	3	36.132252	-115.15479599999999
444	332	24	39.689705	-104.98038100000001
444	357	2	39.756082	-105.009309
444	563	6	39.706098	-105.69750400000001
444	862	2	40.017249	-105.283166
444	1509	5	40.007253999999996	-105.26981599999999
444	358	1	39.717915999999995	-104.987283
444	274	1	39.647765	-104.98776000000001
444	1366	3	40.014986	-105.270546
445	837	4	39.579155	-104.876923
445	182	19	33.862237	-118.399519
445	989	204	39.613321	-105.01665
445	1047	3	39.550538	-107.324776
445	769	1	39.848233	-104.675031
445	1524	4	40.68987	-74.17820999999999
445	964	11	39.878664	-104.682105
445	830	1	39.861655999999996	-104.673177
445	1128	3	39.372212	-104.85609000000001
445	810	1	40.714269	-74.005973
445	236	3	39.748625	-105.00761399999999
445	244	1	39.745321000000004	-104.99718700000001
445	1415	1	39.680333000000005	-104.936498
445	645	18	33.944066	-118.408294
445	908	2	39.746179999999995	-104.995574
445	1468	1	39.718264000000005	-104.957939
445	1193	1	37.783743	-122.40212700000001
445	1264	1	33.660297	-117.999227
445	1089	1	33.959734999999995	-118.400632
445	274	3	39.647765	-104.98776000000001
445	1046	4	39.719415999999995	-104.956124
445	759	29	39.739154	-104.984703
445	210	1	39.562360999999996	-104.87651799999999
445	1145	1	33.884736	-118.410909
445	1110	3	37.368987	-121.929934
445	412	1	37.441883000000004	-122.143019
445	1467	1	37.774929	-122.41941499999999
445	1448	1	37.339386	-121.89495500000001
445	1084	1	33.849182	-118.38840800000001
445	500	1	34.052234000000006	-118.24368500000001
445	4	3	39.191098	-106.817539
445	27	2	39.630264000000004	-106.043352
445	1385	3	39.742488	-105.513608
445	132	1	38.997935999999996	-105.55089
445	999	1	39.755320000000005	-105.009524
445	395	1	39.553877	-104.969426
447	977	1	47.449968	-122.300075
447	874	1	47.443483	-122.29625800000001
447	359	2	36.132252	-115.15479599999999
447	1165	1	36.135787	-115.15232900000001
447	806	2	47.606209	-122.332071
447	830	1	39.861655999999996	-104.673177
447	83	12	43.6135	-116.203451
447	964	2	39.878664	-104.682105
447	974	1	47.500274	-100.00068
447	181	13	39.743592	-104.99373100000001
447	165	2	39.743639	-104.99035400000001
447	524	1	41.850033	-87.650052
447	650	1	42.358431	-71.05977299999999
447	1187	1	41.98012	-87.906247
447	307	13	36.174971	-115.13722299999999
447	891	1	37.677477	-113.061893
447	597	2	40.760779	-111.891047
447	622	1	42.562967	-114.460871
448	333	5	35.528078	-108.74258400000001
448	48	1	34.86974	-111.76098999999999
448	828	1	36.016259000000005	-114.73712900000001
448	1363	2	36.110498	-115.154027
448	258	1	40.777774	-73.873189
448	801	2	41.978563	-87.901799
448	276	2	32.899117	-97.048261
448	830	1	39.861655999999996	-104.673177
448	14	2	32.896828	-97.037995
448	524	1	41.850033	-87.650052
449	258	1	40.777774	-73.873189
449	1193	1	37.783743	-122.40212700000001
449	276	1	32.899117	-97.048261
449	509	1	25.774266	-80.193659
449	1099	2	38.849802000000004	-77.039775
449	1388	4	40.641808000000005	-73.783596
449	453	4	38.900112	-77.01636500000001
449	306	1	38.917056	-77.000254
449	63	6	40.68866	-74.17954
449	108	1	52.516667000000005	13.4
449	1367	1	52.373084000000006	4.899902
449	677	1	36.085941	-115.15856000000001
449	810	1	40.714269	-74.005973
449	1148	2	37.786894000000004	-122.403101
449	652	1	37.61476	-122.39188
449	133	7	40.757929	-73.985506
449	1142	1	38.968721	-77.341096
449	34	1	27.947521999999996	-82.458428
449	533	1	38.908445	-77.04414399999999
449	46	2	40.743990999999994	-74.032363
449	873	1	26.122308	-80.14337900000001
449	415	2	29.763284000000002	-95.363271
449	1204	1	32.715329	-117.157255
449	575	1	33.748995	-84.387982
449	55	1	36.158887	-86.78205600000001
453	1525	3	37.579032	-122.344851
453	409	1	37.778783000000004	-122.39071899999999
453	880	5	37.579938	-122.34626999999999
453	1166	2	37.578202000000005	-122.34764399999999
453	1382	1	37.577199	-122.349073
453	1255	1	37.63049	-122.411084
453	1090	11	37.584103000000006	-122.366083
453	1467	6	37.774929	-122.41941499999999
453	836	1	37.386052	-122.083851
453	378	5	37.562992	-122.325525
453	1083	1	38.249358	-122.03996599999999
453	692	5	38.578796999999994	-122.579705
453	1400	1	38.297137	-122.285529
453	575	8	33.748995	-84.387982
453	61	1	43.038902	-87.906474
453	445	1	37.354108000000004	-121.95523600000001
453	1448	1	37.339386	-121.89495500000001
456	1252	1	36.974117	-122.030796
456	1452	12	38.581571999999994	-121.4944
456	429	1	39.327962	-120.18325300000001
456	996	2	38.232417	-122.636652
456	1460	6	38.752124	-121.28800600000001
456	1212	1	37.78177	-122.404624
456	1210	7	33.810336	-117.918985
456	711	6	38.693856	-121.591075
456	926	1	33.766962	-118.18923500000001
456	932	4	34.019453999999996	-118.49119099999999
456	958	1	33.641132	-117.918669
456	60	3	34.147785	-118.14451499999998
456	1193	4	37.783743	-122.40212700000001
456	383	2	37.786162	-122.410261
456	759	1	39.739154	-104.984703
456	258	2	40.777774	-73.873189
456	578	2	40.757584	-73.985642
456	702	2	40.77725	-73.87261099999999
456	882	5	41.97875	-87.90889
456	12	11	33.61891	-117.928947
456	1264	2	33.660297	-117.999227
456	1111	4	47.530101	-122.032619
456	1404	5	49.249657	-123.11934
456	1432	2	39.76	-98.5
456	806	1	47.606209	-122.332071
456	1475	1	45.523452	-122.676207
456	1465	1	42.326515	-122.87559499999999
456	204	1	33.944066	-118.408294
456	1002	3	39.952335	-75.16378900000001
456	291	4	45.516779	-73.649179
456	1467	4	37.774929	-122.41941499999999
457	1204	1	32.715329	-117.157255
457	378	9	37.562992	-122.325525
457	1467	5	37.774929	-122.41941499999999
457	964	1	39.878664	-104.682105
457	830	1	39.861655999999996	-104.673177
457	579	2	37.366695	-121.92590600000001
457	505	3	37.615223	-122.389979
457	1426	1	40.639751000000004	-73.778925
457	950	5	44.881234	-93.20311099999999
457	195	2	37.507159	-122.260522
458	1500	1	39.000388	-76.749969
458	780	1	38.91049	-76.949394
458	759	42	39.739154	-104.984703
458	1115	4	40.167207	-105.101928
458	1441	1	38.833882	-104.821363
458	1294	6	39.979607	-105.20385800000001
458	810	41	40.714269	-74.005973
458	1501	41	40.167056	-74.499875
458	648	45	39.290385	-76.612189
458	596	3	37.548116	-77.446747
458	453	4	38.900112	-77.01636500000001
458	1002	1	39.952335	-75.16378900000001
458	46	4	40.743990999999994	-74.032363
458	524	3	41.850033	-87.650052
458	288	14	41.600545000000004	-93.60910600000001
458	500	5	34.052234000000006	-118.24368500000001
458	645	1	33.944066	-118.408294
458	964	1	39.878664	-104.682105
459	977	1	47.449968	-122.300075
459	992	1	39.849512	-104.673856
459	288	55	41.600545000000004	-93.60910600000001
459	950	1	44.881234	-93.20311099999999
459	964	4	39.878664	-104.682105
459	505	3	37.615223	-122.389979
459	1193	11	37.783743	-122.40212700000001
459	1212	2	37.78177	-122.404624
459	1187	1	41.98012	-87.906247
459	1099	2	38.849802000000004	-77.039775
459	424	2	41.978603	-87.904841
459	448	5	33.639975	-84.44403199999999
459	801	3	41.978563	-87.901799
459	759	1	39.739154	-104.984703
461	453	116	38.900112	-77.01636500000001
461	639	1	37.78247	-122.407781
461	1467	1	37.774929	-122.41941499999999
461	324	6	37.0	127.5
461	587	1	35.64085	139.720842
461	680	1	35.69384	139.703549
461	650	2	42.358431	-71.05977299999999
461	780	3	38.91049	-76.949394
461	800	1	51.508415	-0.125533
461	402	2	38.952742	-77.447758
461	823	1	41.921738	-87.712336
461	1363	1	36.110498	-115.154027
461	1165	1	36.135787	-115.15232900000001
461	810	5	40.714269	-74.005973
461	786	1	48.85341	2.3488
461	838	1	43.700114	-79.416304
461	330	1	40.675431	-73.971248
461	505	1	37.615223	-122.389979
461	985	1	40.64248	-73.788071
461	657	1	38.87202	-77.008829
461	1062	10	40.440625	-79.995886
461	1377	1	39.174578000000004	-76.670897
461	238	8	39.179503000000004	-76.667362
461	448	3	33.639975	-84.44403199999999
461	900	5	38.956528000000006	-77.447488
461	141	1	30.270048	-97.736111
461	945	1	30.265065000000003	-97.738623
461	458	1	29.986862	-95.350611
461	142	1	33.944066	-118.408294
461	575	1	33.748995	-84.387982
461	269	3	38.978445	-76.492183
461	981	3	38.914702	-77.046081
461	882	4	41.97875	-87.90889
461	61	3	43.038902	-87.906474
461	1014	1	44.979965	-93.263836
461	415	4	29.763284000000002	-95.363271
461	509	1	25.774266	-80.193659
461	685	4	40.285924	-76.650247
461	624	1	40.2737	-76.88441800000001
461	1002	3	39.952335	-75.16378900000001
461	1322	2	39.745946999999994	-75.546589
461	648	2	39.290385	-76.612189
461	259	1	40.735657	-74.17236700000001
461	201	2	29.954648	-90.07507199999999
470	683	1	33.354695	-111.790071
470	168	12	33.414768	-111.90931
470	1093	15	33.45257	-111.949396
470	813	1	33.355339	-111.78926399999999
470	345	2	33.505607	-112.03616699999999
470	566	27	33.349001	-111.837328
470	1202	3	33.354695	-111.79006399999999
470	502	1	33.445002	-112.076497
470	425	2	33.435032	-112.00988500000001
470	1467	4	37.774929	-122.41941499999999
470	1400	2	38.297137	-122.285529
470	72	1	37.804372	-122.270803
470	1184	13	34.540024	-112.468502
470	1246	4	33.423182000000004	-111.93997
470	302	4	33.431656	-111.948741
470	11	6	33.448377	-112.074037
470	929	3	32.221743	-110.926479
470	1358	1	33.458677	-112.071707
470	1140	2	33.50067	-112.07433400000001
470	328	3	33.491432	-112.078985
470	1333	2	33.422269	-111.82263999999999
470	1188	5	33.377384	-111.9762
470	6	1	33.304505999999996	-111.873667
470	1031	2	33.33462	-111.948679
470	956	1	33.30616	-111.84125
470	940	2	33.445586999999996	-112.066855
470	1097	2	33.497436	-112.08387900000001
470	202	1	33.538652	-112.18598700000001
471	1217	2	39.847162	-104.675178
471	810	1	40.714269	-74.005973
471	305	1	39.756327	-104.994352
471	992	1	39.849512	-104.673856
471	821	1	39.847192	-104.675223
471	461	1	39.740071	-104.97725700000001
471	985	2	40.64248	-73.788071
471	964	1	39.878664	-104.682105
471	262	2	39.753341	-104.992075
471	24	1	39.750135	-104.987031
471	1375	1	39.740373	-104.94906999999999
471	304	3	39.601281	-104.894729
471	673	1	39.713571	-104.98795700000001
471	153	1	40.484977	-106.83171599999999
471	783	2	40.007881	-105.26953799999998
472	1466	15	33.81136	-117.91733500000001
472	566	183	33.349001	-111.837328
472	968	2	33.354574	-111.78950800000001
472	789	1	33.352826	-111.789027
472	683	1	33.354695	-111.790071
472	1222	1	33.433333000000005	-112.03333300000001
472	452	3	33.378116999999996	-111.976142
472	450	1	33.42657	-111.940684
472	1513	12	33.419421	-111.91591100000001
472	1202	9	33.354695	-111.79006399999999
472	916	1	33.445169	-112.066755
472	813	3	33.355339	-111.78926399999999
472	403	1	33.506198	-112.074273
472	54	2	33.435035	-112.00728000000001
472	829	1	35.408752	-80.579511
472	832	1	35.223356	-80.92789300000001
472	1526	1	33.46728	-112.072475
472	1165	7	36.135787	-115.15232900000001
472	292	2	33.459154999999996	-112.0916
472	487	4	33.458954999999996	-112.07253
